id,name,slug,sku,price,regular_price,sale_price,stock,stock_status,weight,categories,description,short_description,image_urls,old_url
6681,100% RIDECAMP Knee Guard Black/Grey,100-ridecamp-knee-guard-black-grey,,52.50,105,52.50,,instock,,Clothing > Body Armour; Clothing > Body Armour > Knee and Shin Guards; Clothing,"Size: SM,  MD,  L,  XL\r
<p class=\""tablesubtitle\"">Measurement in Centimeters</p>\r
\r
<div class=\""table-responsive\"">\r
<table class=\""table\"" width=\""100%\"">\r
<tbody>\r
<tr>\r
<td><strong>Size (CM)</strong></td>\r
<td><strong> S  28/30</strong></td>\r
<td><strong>M  32</strong></td>\r
<td><strong>L  34</strong></td>\r
<td><strong>XL  36</strong></td>\r
<td><strong>XXL  38/40</strong></td>\r
<td><strong>XXXL  42</strong></td>\r
</tr>\r
<tr>\r
<td>Height</td>\r
<td>167-178</td>\r
<td>172-180<","<p style=\""text-align: center;\"">100% RIDECAMP Knee Guard Black/Grey</p>\r\nRIDECAMP is your simple, sleek and effective choice for cross-country and light-duty ride needs.\r\n\r\n- Lightweight slip-o",http://cranks.com.au/wp-content/uploads/2021/10/11537_WBlY3_original.jpg|http://cranks.com.au/wp-content/uploads/2021/10/11537_TR9NBe_original.jpg,/product/100-ridecamp-knee-guard-black-grey/
6687,100% RIDECAMP Elbow Guard Black/Grey,100-ridecamp-elbow-guard-black-grey,,44.50,89.00,44.50,,instock,,Clothing > Body Armour; Clothing; Clothing > Body Armour > Elbow Guards,"Sizes: SM,  MD,  L,  XL\r
<p class=\""tablesubtitle\"">Measurement in Centimeters</p>\r
\r
<div class=\""table-responsive\"">\r
<table class=\""table\"" width=\""100%\"">\r
<tbody>\r
<tr>\r
<td><strong>Size (CM)</strong></td>\r
<td><strong> S  28/30</strong></td>\r
<td><strong>M  32</strong></td>\r
<td><strong>L  34</strong></td>\r
<td><strong>XL  36</strong></td>\r
<td><strong>XXL  38/40</strong></td>\r
<td><strong>XXXL  42</strong></td>\r
</tr>\r
<tr>\r
<td>Height</td>\r
<td>167-178</td>\r
<td>172-180","<p style=\""text-align: center;\"">100% RIDECAMP Elbow Guard Black/Grey</p>\r\nRIDECAMP is your simple, sleek and effective choice for cross-country and light-duty ride needs.\r\n\r\n- Lightweight slip-",http://cranks.com.au/wp-content/uploads/2021/10/11538_NNeFeD_original.jpg|http://cranks.com.au/wp-content/uploads/2021/10/11538_a1SpJL_original.jpg,/product/100-ridecamp-elbow-guard-black-grey/
6690,100% TARKA Vest Black,100-tarka-vest-black,,249,249,,,instock,,Clothing > Body Armour > Body Guards; Clothing > Body Armour; Clothing,"Sizes: SM,  MD,  L,  XL,  XXL\r
<p class=\""tablesubtitle\"">Measurement in Centimeters</p>\r
\r
<div class=\""table-responsive\"">\r
<table class=\""table\"" width=\""100%\"">\r
<tbody>\r
<tr>\r
<td><strong>Size (CM)</strong></td>\r
<td><strong> S  28/30</strong></td>\r
<td><strong>M  32</strong></td>\r
<td><strong>L  34</strong></td>\r
<td><strong>XL  36</strong></td>\r
<td><strong>XXL  38/40</strong></td>\r
<td><strong>XXXL  42</strong></td>\r
</tr>\r
<tr>\r
<td>Height</td>\r
<td>167-178</td>\r
<td>1","<p style=\""text-align: center;\"">100% TARKA Vest Black</p>\r\nNo matter how extreme the terrain or what boundaries you’re willing to push, the “Tarka” body armor provides unmatched comfort and protect",http://cranks.com.au/wp-content/uploads/2021/10/17080_vaUkAF_original.jpg|http://cranks.com.au/wp-content/uploads/2021/10/17080_loGAf_original.jpg,/product/100-tarka-vest-black/
6693,100% TARKA Short Sleeve Black,100-tarka-short-sleeve-black,,320,320,,,instock,,Clothing > Body Armour > Body Guards; Clothing > Body Armour; Clothing,"SIZE: SM,  MD,  L,  XL,  XXL\r
<p class=\""tablesubtitle\"">Measurement in Centimeters</p>\r
\r
<div class=\""table-responsive\"">\r
<table class=\""table\"" width=\""100%\"">\r
<tbody>\r
<tr>\r
<td><strong>Size (CM)</strong></td>\r
<td><strong> S  28/30</strong></td>\r
<td><strong>M  32</strong></td>\r
<td><strong>L  34</strong></td>\r
<td><strong>XL  36</strong></td>\r
<td><strong>XXL  38/40</strong></td>\r
<td><strong>XXXL  42</strong></td>\r
</tr>\r
<tr>\r
<td>Height</td>\r
<td>167-178</td>\r
<td>17","<p style=\""text-align: center;\"">100% TARKA Short Sleeve Black</p>\r\nNo matter how extreme the terrain or what boundaries you’re willing to push, the “Tarka” body armor provides unmatched comfort and",http://cranks.com.au/wp-content/uploads/2021/10/17082_ogAY5f_original.jpg|http://cranks.com.au/wp-content/uploads/2021/10/17082_f68Gim_original-1.jpg,/product/100-tarka-short-sleeve-black/
6696,100% AIRMATIC Gloves,100-airmatic-gloves,,40,55,40,,instock,,Clothing > Gloves; Clothing; Gift Ideas > For Mountain Bikers,"Colours: Sand, Black/Char,  Blue,  Red/Black\r
\r
Sizes: SM, MD, L, XL, XXL\r
\r
&nbsp;","<p style=\""text-align: center;\"">100% AIRMATIC Gloves</p>\r\nEveryday Comfort\r\n\r\n&nbsp;\r\n\r\nThe perfect go-to glove for all types of riding. The multi-panel construction of the Airmatic is engi",http://cranks.com.au/wp-content/uploads/2021/10/16738_dwnbLu_original.jpg|http://cranks.com.au/wp-content/uploads/2021/10/16738_wG0j6T_original.jpg|http://cranks.com.au/wp-content/uploads/2021/10/11072_927BPN_original.jpg|http://cranks.com.au/wp-content/uploads/2021/10/18630_MqKxrX_original.jpg|http://cranks.com.au/wp-content/uploads/2021/10/18634_nXp169_original.jpg,/product/100-airmatic-gloves/
6700,100% RIDEFIT Gloves,100-ridefit-gloves,,40,49,40,,instock,,Clothing > Gloves; Clothing,"Colours: Black , Assault, Mars,  Navy/White\r
\r
Sizes: SM, MD, L, XL, XXL","<p style=\""text-align: center;\"">100% RIDEFIT Gloves</p>\r\nDivine Simplicity\r\n\r\nPrecision engineering delivers a lightweight, high performance glove. The ergonomically crafted fit utilizes an emb",http://cranks.com.au/wp-content/uploads/2021/10/15768_5mLsXS_original.jpg|http://cranks.com.au/wp-content/uploads/2021/10/15768_7KdaES_original.jpg|http://cranks.com.au/wp-content/uploads/2021/10/16816_cyUBJF_original.jpg|http://cranks.com.au/wp-content/uploads/2021/10/18626_gNNRgm_original.jpg|http://cranks.com.au/wp-content/uploads/2021/10/16814_QsMi0F_original.jpg,/product/100-ridefit-gloves/
6706,100% iTRACK Gloves,100-itrack-gloves,,40,48,40,,instock,,Clothing > Gloves; Clothing,"Colours: Black,  Bandana\r
\r
Sizes: SM, MD, L, XL, XXL","<p style=\""text-align: center;\"">100% iTRACK Gloves</p>\r\nComplete Connectivity\r\n\r\nUltra-light materials are fused with the simplistic design top riders expect from a premium glove. Maximum comfo",http://cranks.com.au/wp-content/uploads/2021/10/16818_gEuKGi_original.jpg|http://cranks.com.au/wp-content/uploads/2021/10/16824_KnTJ1m_original.jpg,/product/100-itrack-gloves/
6716,100% ITRACK Youth Gloves Black,100-itrack-youth-gloves-black,,40,45,40,,instock,,Clothing > Gloves; Clothing,"Sizes: SM, MD, L, XL","<p style=\""text-align: center;\"">100% ITRACK Youth Gloves Black</p>\r\nComplete Connectivity\r\n\r\nUltra-light materials are fused with the simplistic design top riders expect from a premium glove. M",http://cranks.com.au/wp-content/uploads/2021/10/16818_gEuKGi_original.jpg,/product/100-itrack-youth-gloves-black/
6717,100% CELIUM Gloves Black/Grey,100-celium-gloves-black-grey,,40,49,40,,instock,,Clothing > Gloves; Clothing,"Sizes: SM, MD, L, XL, XXL","<p style=\""text-align: center;\"">100% CELIUM Gloves Black/Grey</p>\r\nUltralight Flexibility\r\n\r\nTake flight with the Celium. Feather weight materials are blended into our lightest glove, giving yo",http://cranks.com.au/wp-content/uploads/2021/10/16686_Zzuo30_256x256.jpg,/product/100-celium-gloves-black-grey/
6719,100% STATUS Full Face Helmet,100-status-full-face-helmet,,179,299,179,,instock,,Helmets > MTB helmets; Helmets,"Colours:\r
\r
Black\r
\r
Carby/Charcoal\r
\r
Carby/Silver\r
\r
Drop Steel/Blue\r
\r
Catalac Grey\r
\r
Dreamflow Black\r
\r
Dreamflow Red\r
\r
Decline Grey\r
\r
Topenga Red/White\r
\r
Topenga Orange/Black\r
\r
&nbsp;\r
\r
<strong>Sizing Guide</strong>\r
<table dir=\""ltr\"" border=\""0\"" cellspacing=\""0\"" cellpadding=\""0\""><colgroup> <col width=\""158\"" /> <col width=\""146\"" /> <col width=\""108\"" /> <col width=\""100\"" /></colgroup>\r
<tbody>\r
<tr>\r
<td data-sheets-value=\""{\""> STATUS</td>\r
<td dat","<p style=\""text-align: center;\"">100% STATUS Full Face Helmet  - $199 current stock</p>\r\nhe new STATUS Downhill/BMX helmet redefines the standards for what a mid-level full face helmet should be.\r\",http://cranks.com.au/wp-content/uploads/2021/10/15145_TiN2nc_original.jpg|http://cranks.com.au/wp-content/uploads/2021/10/15145_qoplP_original.jpg|http://cranks.com.au/wp-content/uploads/2021/10/15145_uNKLsC_original.jpg|http://cranks.com.au/wp-content/uploads/2021/10/17014_dBmgV_original.jpg|http://cranks.com.au/wp-content/uploads/2021/10/17018_uFYrnt_original.jpg|http://cranks.com.au/wp-content/uploads/2021/10/20620_EWHq10_256x256.jpg|http://cranks.com.au/wp-content/uploads/2021/10/20624_2eAbJY_256x256.jpg|http://cranks.com.au/wp-content/uploads/2021/10/20622_L4RWZn_256x256.jpg,/product/100-status-full-face-helmet/
6728,100% TRAJECTA Helmet w Fidlock,100-trajecta-helmet-w-fidlock-black,,199,399,199,,instock,,Helmets > MTB helmets; Helmets; Gift Ideas > For Mountain Bikers,"Colours\r
\r
Yellow/Black\r
\r
Intrepid (Blue/White)\r
\r
Maton (white/Black)\r
\r
Cargo Red\r
\r
Freeflight (blk/orange)\r
\r
Black\r
\r
Ranelagh Silver\r
\r
Black/White\r
\r
&nbsp;\r
\r
Sizes: SM, MD, L, XL\r
<table dir=\""ltr\"" border=\""0\"" cellspacing=\""0\"" cellpadding=\""0\"">\r
<tbody>\r
<tr>\r
<td data-sheets-value=\""{\"">TRAJECTA</td>\r
<td data-sheets-value=\""{\"">Inches</td>\r
<td data-sheets-value=\""{\"">Centimetres</td>\r
<td></td>\r
</tr>\r
<tr>\r
<td data-sheets-value=\""{\"">S</td>\r
<td ","<p style=\""text-align: center;\"">100% TRAJECTA Helmet w Fidlock</p>\r\n<p style=\""text-align: center;\"">Remaining stock $199</p>\r\nTRAJECTA. The new name for stylish, class-leading performance and sa",http://cranks.com.au/wp-content/uploads/2021/10/SP21_Trajecta_80020-468_PROFILE_1500x1500.jpg|http://cranks.com.au/wp-content/uploads/2021/10/SP21_TRAJECTA_80020-468_FRONT_1500x1500.jpg|http://cranks.com.au/wp-content/uploads/2021/10/SP21_TRAJECTA_80020-468_BACK_1500x1500.jpg|http://cranks.com.au/wp-content/uploads/2021/10/17026_MAsJQT_256x256.jpg|http://cranks.com.au/wp-content/uploads/2021/10/17030_pNpkyl_256x256.jpg|http://cranks.com.au/wp-content/uploads/2021/10/17010_IpJiCC_256x256.jpg|http://cranks.com.au/wp-content/uploads/2021/10/17024_B1lZoF_256x256.jpg|http://cranks.com.au/wp-content/uploads/2021/10/20586_7Q4bmb_256x256.jpg|http://cranks.com.au/wp-content/uploads/2021/10/20592_Td8NTu_256x256.jpg|http://cranks.com.au/wp-content/uploads/2021/10/20588_6pL3TP_256x256.jpg,/product/100-trajecta-helmet-w-fidlock-black/
6730,100% STATUS Youth Full Face Helmet,100-status-youth-helmet-black,,179,299,179,,instock,,Helmets > MTB helmets; Helmets,"Colours: Carby/Charcoal &amp; Black\r
\r
<strong>SIZING CHART</strong>\r
\r
<strong>Head Circumference</strong>\r
\r
<strong>S</strong> 18 1/2 - 18 7/8\r
<strong>M</strong> 19 1/4 - 19 5/8\r
<strong>L</strong>20 1/8 - 20 1/2\r
\r
&nbsp;\r
\r
All Measurements in Inches","<p style=\""text-align: center;\"">100% STATUS Youth Helmet - $199 current stock</p>\r\nThe STATUS Downhill/BMX helmet redefines the standards for what a mid-level full face helmet should be.\r\n\r\nInc",http://cranks.com.au/wp-content/uploads/2021/10/17012_d2jo1W_256x256.jpg|http://cranks.com.au/wp-content/uploads/2021/10/15323_rTMAjr_256x256.jpg|http://cranks.com.au/wp-content/uploads/2021/10/20634_qXkhZV_256x256.jpg,/product/100-status-youth-helmet-black/
6750,Wahoo RPM Speed and Cadence Sensor Bundle,wahoo-rpm-speed-and-cadence-sensor-bundle,,99,99,,,instock,,Accessories > Computers and mounts; Accessories > Trainers; Accessories,"<strong>- SPECIFICATIONS -</strong>\r
\r
<em>Connectivity</em>\r
<ul>\r
 	<li>Protocol - ANT+, Bluetooth Smart (v4.0 or later)</li>\r
</ul>\r
<em>Compatibility</em>\r
<ul>\r
 	<li>Apple - iPhone 4S or newer, iPad 3rd generation or newer</li>\r
 	<li>Android - most devices running version 4.3 or later</li>\r
</ul>\r
<em>Physical</em>\r
<ul>\r
 	<li>Dimensions (LxWxH) - 31.75 x 19.05 x 25.4 mm</li>\r
 	<li>Weight - 7 grams</li>\r
 	<li>Water Rating - IPX7</li>\r
 	<li>Battery - CR2032 (up to 12 mo","<p style=\""text-align: center;\"">Wahoo RPM Speed and Cadence Sensor Bundle</p>\r\n<em><strong>Why use Wahoo?</strong></em>\r\n\r\nThe Wahoo RPM Speed &amp; Cadence sensors let you capture the cycling ",http://cranks.com.au/wp-content/uploads/2021/10/7415_NKVeOo_original.jpg|http://cranks.com.au/wp-content/uploads/2021/10/7415_lvBQBM_original.jpg|http://cranks.com.au/wp-content/uploads/2021/10/7415_sysWHm_original.jpg|http://cranks.com.au/wp-content/uploads/2021/10/7415_zlAzOr_original.jpg,/product/wahoo-rpm-speed-and-cadence-sensor-bundle/
6755,AFTERSHOKZ AEROPEX Wireless Bluetooth Headphones,aftershokz-aeropex-wireless-bluetooth-headphones,,249,249,,,instock,,Accessories > Computers and mounts; Accessories; Brands > Aftershokz,"<h3>SPECIFICATIONS</h3>\r
<label>Physical</label>\r
<ul>\r
 	<li>Weight -26g</li>\r
 	<li>Water Resistance - IP67</li>\r
</ul>\r
<label>Speaker</label>\r
<ul>\r
 	<li>Type - bone conduction transducers</li>\r
 	<li>Frequency - 20Hz ~ 20KHz</li>\r
 	<li>Sensitivity - 105 ± 3dB</li>\r
 	<li>Microphone - 38dB ± 3dB</li>\r
</ul>\r
<label>Wireless</label>\r
<ul>\r
 	<li>Protocol - Bluetooth (v5.0)</li>\r
 	<li>Compatible profiles - A2DP, AVRCP, HSP, HFP</li>\r
</ul>\r
<label>Battery</label>\r
<ul>\r
","<p class=\""product-title\"">AFTERSHOKZ AEROPEX Wireless Bluetooth Headphones</p>\r\nAEROPEX is the lightest and most organically designed open ear headphones to date. We implemented the brand new Premi",http://cranks.com.au/wp-content/uploads/2021/10/12688_3KGVHu_original.jpg|http://cranks.com.au/wp-content/uploads/2021/10/12688_44af0O_original.jpg|http://cranks.com.au/wp-content/uploads/2021/10/12688_asyIoD_original.jpg|http://cranks.com.au/wp-content/uploads/2021/10/12688_lccxi_original.jpg,/product/aftershokz-aeropex-wireless-bluetooth-headphones/
6761,Cranks Gift Voucher,cranks-gift-voucher,,,,,,instock,,Gift Ideas > For Mountain Bikers; Gift Ideas > For BMX Riders; Gift Ideas > For Road Cyclists; Gift Ideas; Gift Ideas > Gifts For Kids; Gift Ideas > For Leisure Cyclists; Gift Ideas > For Scooter Riders,,"<p style=\""text-align: center;\"">Cranks Gift Voucher</p>\r\n<p style=\""text-align: center;\"">Please visit us in store if you could like to arrange a Gift Voucher</p>",http://cranks.com.au/wp-content/uploads/2021/10/preview-1.jpg,/product/cranks-gift-voucher/
6764,"Wethepeople Nova 20\""",wethepeople-nova-20,,750,750,,,instock,,Bikes > BMX Bikes; Bikes; Brands > Wethepeople,"Colours: Ultra Violet,  Matte Black,  Laser Green, Raw\r
<div class=\""spec-item-wrapper\"">\r
<div class=\""body-text m-specs bold\"">FRAME:</div>\r
<div class=\""body-text m-specs\"">WETHEPEOPLE \""NOVA\"" FRAME, 1020 HI-TEN</div>\r
</div>\r
<div class=\""spec-item-wrapper\"">\r
<div class=\""body-text-2 m-specs bold\"">FORK:</div>\r
<div class=\""body-text-2 m-specs\"">SALT \""AM 20\"" FORK, 1020 HI-TEN , 4130 CRMO STEERER, 26MM OFFSET</div>\r
</div>\r
<div class=\""spec-item-wrapper\"">\r
<div class=\""body-te","<p style=\""text-align: center;\"">Wethepeople Nova 20\""</p>\r\nBRINGING WETHEPEOPLE QUALITY TO A LOWER PRICE POINT FOR 2021 IS OUR ENTRY-LEVEL SHREDDING MACHINE THAT IS AVAILABLE IN FIVE INCREDIBLE COL",http://cranks.com.au/wp-content/uploads/2021/10/60819af6e388e51554820528_WTP_MY21_Nova_ultraviolet-01-p-800.jpeg|http://cranks.com.au/wp-content/uploads/2021/10/6070be9e088d44e3bd8dbac2_WTP_MY21_Nova_20_matt_black-01-on_white-p-800.jpeg|http://cranks.com.au/wp-content/uploads/2021/10/6070be83bc149d0c1582468a_WTP_MY21_Nova_20_laser_green-01-on_white-p-800.jpeg|http://cranks.com.au/wp-content/uploads/2021/10/60819ae2067e6a39bc8142a9_WTP_MY21_Nova_20-5_matt_raw-01-p-800.jpeg,/product/wethepeople-nova-20/
6776,"Wethepeople CRS 20\""",wethepeople-crs-20,,789,789,,,instock,,Bikes > BMX Bikes; Bikes; Brands > Wethepeople,"<div class=\""spec-item-wrapper\"">\r
<div></div>\r
<div>COLOURS: Galactic Purple &amp; Matte Black</div>\r
<div class=\""body-text m-specs bold\"">FRAME:</div>\r
<div class=\""body-text m-specs\"">WETHEPEOPLE \""CRS 20\"" FRAME, 4130 CRMO DOWN TUBE, 1020 HI-TEN</div>\r
</div>\r
<div class=\""spec-item-wrapper\"">\r
<div class=\""body-text-2 m-specs bold\"">FORK:</div>\r
<div class=\""body-text-2 m-specs\"">SALT \""AM 20\"" FORK, 1020 HI-TEN , 4130 CRMO STEERER, 26MM OFFSET</div>\r
</div>\r
<div class=\""spec-it","<p style=\""text-align: center;\"">Wethepeople CRS 20\""</p>\r\nONE THE MOST ANTICIPATED BIKES IN BMX, THE CRS IS BACK FOR 2021 WITH EVEN MORE BANG FOR YOUR BUCK. NOW FEATURING A SEALED FRONT HUB, THIS A",http://cranks.com.au/wp-content/uploads/2021/10/607323a4c685438c92a474b0_WTP_MY21_CRS_20_galactic_purple-01-on_white.jpg|http://cranks.com.au/wp-content/uploads/2021/10/6082da171a79f114baf72cbb_WTP_MY21_CRS_20_matt_black-01-on_white-tinified.jpg,/product/wethepeople-crs-20/
6781,"Wethepeople CRS FC 20\""",wethepeople-crs-fc-20,,830,830,,,instock,,Brands; Bikes > BMX Bikes; Bikes; Brands > Wethepeople,"Colours: Berry Blast &amp; Matts Black\r
<div class=\""spec-item-wrapper\"">\r
<div class=\""body-text m-specs bold\"">FRAME:</div>\r
<div class=\""body-text m-specs\"">WETHEPEOPLE \""CRS 20\"" \"" FRAME, 4130 CRMO DOWN TUBE, 1020 HI-TEN</div>\r
</div>\r
<div class=\""spec-item-wrapper\"">\r
<div class=\""body-text-2 m-specs bold\"">FORK:</div>\r
<div class=\""body-text-2 m-specs\"">SALT \""AM 20\"" FORK, 1020 HI-TEN, 4130 CRMO STEERER, 26MM OFFSET</div>\r
</div>\r
<div class=\""spec-item-wrapper\"">\r
<div class=","<p style=\""text-align: center;\"">Wethepeople CRS FC 20\""</p>\r\n<p style=\""text-align: left;\"">\r\nWE TOOK OUR CRS COMPLETE AND GAVE IT A NEW-SCHOOL STREET INJECTION IN THE FORM OF A SALT PRO SEALED F",http://cranks.com.au/wp-content/uploads/2021/10/60732acc1f9f504c80221fa8_WTP_MY21_CRS_20_FC_translucent_berry_blast-01-on_white.jpg|http://cranks.com.au/wp-content/uploads/2021/10/6082d82a0a979729aeb87f83_WTP_MY21_CRS_20_FC_matt_black-01-tinified.jpg,/product/wethepeople-crs-fc-20/
6793,Dunks BMX Grips,dunks-bmx-grips,,20,20,,,instock,,Brands > BSD; Parts > Grips; Parts,,"<p style=\""text-align: center;\"">Dunks BMX Grips</p>\r\n\r\n<div>The Dunks design is inspired by the grippiness of a basketball, featuring a super slim design covered with basketball bumps, these grip",http://cranks.com.au/wp-content/uploads/2021/10/5BA2165F-F497-4FF0-83C0-A23D1443508E.png,/product/dunks-bmx-grips/
6795,Odyssey Broc Raiford Raft Grips,odyssey-broc-raiford-raft-grips,,20,20,,,instock,,Parts > Grips; Parts; Brands > Odyssey,"&nbsp;\r
\r
&nbsp;","<p style=\""text-align: center;\"">Odyssey Broc Raiford Raft Grips</p>\r\nBroc Raiford can bunnyhop over a house so it’s only right that he has his own grips to hold on to. Broc’s signature Odyssey grip",http://cranks.com.au/wp-content/uploads/2021/10/A3E6DF16-C9BF-433C-90F9-44F342D947A8.png,/product/odyssey-broc-raiford-raft-grips/
6798,S and M Hoder BMX Grips,s-and-m-hoder-bmx-grips,,25,25,,,instock,,Gift Ideas > For BMX Riders; Parts > Grips; Parts; Brands > S &amp; M,,"<p style=\""text-align: center;\"">S and M Hoder BMX Grips</p>\r\n\r\n<div>Mike Hoder’s signature grips are made in the USA by ODI from a Super Soft compound for the feel Mike wanted. At 31.5mm they are",http://cranks.com.au/wp-content/uploads/2021/10/3F801BAC-70B5-4585-8A1C-555213FFE01D.png,/product/s-and-m-hoder-bmx-grips/
6800,Kali Chakra Solo Helmets,chakra-solo-helmets,,69.00,69.00,,,instock,,Helmets > Recreational helmets; Helmets; Brands > Kali; Helmets > Road helmets,,"<p style=\""text-align: center;\"">Chakra Solo Helmets</p>\r\nColours: Black &amp; White &amp; Brick &amp; Blue\r\n<div></div>\r\n<div class=\""attribute-title\"">Cycles</div>\r\n<div class=\""attribute-li",http://cranks.com.au/wp-content/uploads/2021/10/7001944-1200x860-1.jpg|http://cranks.com.au/wp-content/uploads/2021/10/7001948-1200x860-1.jpg|http://cranks.com.au/wp-content/uploads/2021/10/7001946-1200x860-1.jpg|http://cranks.com.au/wp-content/uploads/2021/10/7001931-1200x860-1.jpg,/product/chakra-solo-helmets/
